video_id,title,channel,view_count,like_count,comment,author,reply_to,comment_likes,published_at,clean_comment,clean_title,video_label,tokens,token_count
DpFPqM-oRIM,Carnivore Diet - I AM STOPPING (202 Days In)- My Last Meal,HomeSteadHow,678698,16077,The daily bread Jesus was talking about doesn’t exist anymore. Bread today is completely compromised. The Bible also talks about eating fruit and plants which doesn’t exist today because Mann has perverted it and changed it. Our bodies are a temple. We should be respecting our bodies and not putting in poisons.,@Homesteadhow,@ClintJohnson-w7y,0,2025-01-20T00:41:41Z,the daily bread jesus was talking about doesnt exist anymore bread today is completely compromised the bible also talks about eating fruit and plants which doesnt exist today because mann has perverted it and changed it our bodies are a temple we should be respecting our bodies and not putting in poisons,carnivore diet i am stopping days in my last meal,influencer,"['daily', 'bread', 'jesus', 'talking', 'doesnt', 'exist', 'anymore', 'bread', 'today', 'completely', 'compromised', 'bible', 'talks', 'eating', 'fruit', 'plants', 'doesnt', 'exist', 'today', 'mann', 'perverted', 'changed', 'bodies', 'temple', 'respecting', 'bodies', 'putting', 'poisons']",28
RDYA7MFv5xw,I Tried The Diet For Optimal Human Performance,Will Tennyson,3098302,101078,very nice video Will! keep up the great work,@myoscience_19,,0,2026-03-20T16:25:59Z,very nice video will keep up the great work,i tried the diet for optimal human performance,both,"['nice', 'keep', 'great', 'work']",4
Ya_trIAWIXA,Real Doctor Reacts to THE GOOD DOCTOR | Medical Drama Review | Doctor Mike,Doctor Mike,43893697,1099695,"brunette Ryan Gosling explaining my favorite tv show, yay!!",@ur_sunshine,,0,2026-01-21T00:39:47Z,brunette ryan gosling explaining my favorite tv show yay,real doctor reacts to the good doctor medical drama review doctor mike,doctor,"['brunette', 'ryan', 'gosling', 'explaining', 'favorite', 'tv', 'show', 'yay']",8
7hrKm9STHw0,The WORST 5-Minute Crafts “Health Hacks”,Doctor Mike,15634408,279885,4:54 ragebait is crazy icl 😂,@NoyalRobin10-9-08,,0,2026-04-10T00:22:49Z,ragebait is crazy icl,the worst minute crafts health hacks,doctor,"['ragebait', 'crazy', 'icl']",3
7UHD0aTFNkA,TikTok Carnivores Are Insane,AugustTheDuck,2031913,58993,That vegan teacher vs this girl would be crazy 😭,@SaraiWiechers,,0,2025-04-03T04:41:19Z,that vegan teacher vs this girl would be crazy,tiktok carnivores are insane,influencer,"['vegan', 'teacher', 'vs', 'girl', 'crazy']",5
L7dDuY5wGwE,Unhinged Wellness Influencers,Annamarie Forcino,273497,18455,Welp..don't look at the new comments if you don't wanna get jumpscared..💀💀💀,@PickledPurple,@umidigi.G9X,0,2024-11-29T19:52:34Z,welpdont look at the new comments if you dont wanna get jumpscared,unhinged wellness influencers,influencer,"['welpdont', 'look', 'new', 'comments', 'dont', 'wanna', 'jumpscared']",7
7UHD0aTFNkA,TikTok Carnivores Are Insane,AugustTheDuck,2031913,58993,"TBH, they de-platformed @ThatVeganTeacher because she was harassing other creators.",@emjayem1084,,0,2025-12-17T04:35:17Z,tbh they deplatformed thatveganteacher because she was harassing other creators,tiktok carnivores are insane,influencer,"['tbh', 'deplatformed', 'thatveganteacher', 'harassing', 'creators']",5
s9Xf1qtdAJw,Carnivore Diet: 47 BEGINNER TIPS For Success,PJ Howland,613912,17651,"That’s not “conditioning”, it’s just a fact that food is a sensual experience. Denying that doesn’t help anyone.",@BeckieBooBoo,@mikewood3203,2,2024-09-14T21:11:42Z,thats not conditioning its just a fact that food is a sensual experience denying that doesnt help anyone,carnivore diet beginner tips for success,influencer,"['thats', 'conditioning', 'fact', 'food', 'sensual', 'experience', 'denying', 'doesnt', 'help', 'anyone']",10
NErfR6OW7m8,Debunking the worst haircare advice on TikTok,Lab Muffin Beauty Science,1296082,50700,"There is a reason why doctors can only prescribed FDA/etc. Approved medications without 20 disclosure forms! They’re not scientists! They have some research capability, some review capability, but a bachelor student of chemistry will outperform a long practicing doctor in these tasks. This isn’t to degrade doctors - make that student due a doctors job and you’ll have a dozen casualties by the end of the week, but doctors, due to their position of power, often slowly start abusing it outside their skill set (well, within too..). The general rule is, don’t trust a doctor that isn’t doing science with anything novel (as in, not yet with a CDC sentiment on it)",@awwastor,,0,2026-01-07T17:46:31Z,there is a reason why doctors can only prescribed fdaetc approved medications without disclosure forms theyre not scientists they have some research capability some review capability but a bachelor student of chemistry will outperform a long practicing doctor in these tasks this isnt to degrade doctors make that student due a doctors job and youll have a dozen casualties by the end of the week but doctors due to their position of power often slowly start abusing it outside their skill set well within too the general rule is dont trust a doctor that isnt doing science with anything novel as in not yet with a cdc sentiment on it,debunking the worst haircare advice on tiktok,doctor,"['reason', 'prescribed', 'fdaetc', 'approved', 'medications', 'without', 'disclosure', 'forms', 'theyre', 'scientists', 'research', 'capability', 'review', 'capability', 'bachelor', 'student', 'chemistry', 'outperform', 'long', 'practicing', 'tasks', 'isnt', 'degrade', 'make', 'student', 'due', 'job', 'youll', 'dozen', 'casualties', 'end', 'week', 'due', 'position', 'power', 'often', 'slowly', 'start', 'abusing', 'outside', 'skill', 'set', 'well', 'within', 'general', 'rule', 'dont', 'trust', 'isnt', 'science', 'anything', 'novel', 'yet', 'cdc', 'sentiment']",55
gj4RJHq52Bk,“Influencers” don’t understand “raw milk”,Kyle Hill,491662,36880,Good goy,@Luv3_75,,7,2025-09-05T13:21:28Z,good goy,influencers dont understand raw milk,influencer,"['good', 'goy']",2
h-6XmDlD3mo,The Truth About Detox Smoothies,Doctor Mike,5326716,159309,"Its very funny to me when ppl go on these ""cleanses"" and what not. Im thinking to myself like, ""so you hate yourself and flavor?"" I fight my eyes glazing over as they talk about detoxification and what not as i try to stop myself from screaming at them...""You have kidneys and a liver do they not work?!!?""
If i had to guess its the break from the constant processed junk, carbs, and nutritionally stripped food they shove down their throats all day that is making them feel better after a while. Which in turn sells the idea that the diet did anything because they dont fix their eating habits and immediately resume eating garbage so they feel like crud as it builds up until they do the ""cleanse"" again.",@primusdestroyed4379,,0,2026-05-23T01:03:53Z,its very funny to me when ppl go on these cleanses and what not im thinking to myself like so you hate yourself and flavor i fight my eyes glazing over as they talk about detoxification and what not as i try to stop myself from screaming at themyou have kidneys and a liver do they not work if i had to guess its the break from the constant processed junk carbs and nutritionally stripped food they shove down their throats all day that is making them feel better after a while which in turn sells the idea that the diet did anything because they dont fix their eating habits and immediately resume eating garbage so they feel like crud as it builds up until they do the cleanse again,the truth about detox smoothies,both,"['funny', 'ppl', 'go', 'cleanses', 'im', 'thinking', 'hate', 'flavor', 'fight', 'eyes', 'glazing', 'talk', 'detoxification', 'try', 'stop', 'screaming', 'themyou', 'kidneys', 'liver', 'work', 'guess', 'break', 'constant', 'processed', 'junk', 'carbs', 'nutritionally', 'stripped', 'food', 'shove', 'throats', 'day', 'making', 'feel', 'better', 'turn', 'sells', 'idea', 'diet', 'anything', 'dont', 'fix', 'eating', 'habits', 'immediately', 'resume', 'eating', 'garbage', 'feel', 'crud', 'builds', 'cleanse']",52
kFSflqB-Fzs,Dr. Berg Goes Carnivore for 2 Weeks,Dr. Eric Berg DC,1635884,47841,Hey! :) I was thinking of doing a Carnivore but with few veggies and fruits low on the GI. What are your thoughts? Your comment about Carnivore to including honey and berries caught me and i was curious why you wpuldnt recommend it.,@rebeccadyson2766,,0,2026-02-12T16:44:52Z,hey i was thinking of doing a carnivore but with few veggies and fruits low on the gi what are your thoughts your comment about carnivore to including honey and berries caught me and i was curious why you wpuldnt recommend it,dr berg goes carnivore for weeks,both,"['hey', 'thinking', 'carnivore', 'veggies', 'fruits', 'low', 'gi', 'thoughts', 'carnivore', 'including', 'honey', 'berries', 'caught', 'curious', 'wpuldnt', 'recommend']",16
jzFY1KDoaeU,Pediatricians Debunk 16 Baby Myths,Insider Science,9781487,160233,These two got something going on.,@radi0bezel825,,0,2025-11-29T22:28:19Z,these two got something going on,pediatricians debunk baby myths,doctor,"['two', 'something']",2
s9Xf1qtdAJw,Carnivore Diet: 47 BEGINNER TIPS For Success,PJ Howland,613912,17651,"I just found your channel, very down-to-earth and not talking down to us. Spend 30 days on carnivore have lost a little weight but many other things are changing as well which are fantastic. I know I have to give my body at least 90 days to change my metabolism but I truly don't plan on doing anything because I love the carnivore lifestyle and thank you so much for sharing your information I like your videos",@PamelaBrown_QueenB,,0,2024-10-16T23:14:56Z,i just found your channel very downtoearth and not talking down to us spend days on carnivore have lost a little weight but many other things are changing as well which are fantastic i know i have to give my body at least days to change my metabolism but i truly dont plan on doing anything because i love the carnivore lifestyle and thank you so much for sharing your information i like your videos,carnivore diet beginner tips for success,influencer,"['found', 'downtoearth', 'talking', 'us', 'spend', 'days', 'carnivore', 'lost', 'little', 'weight', 'many', 'things', 'changing', 'well', 'fantastic', 'give', 'body', 'least', 'days', 'change', 'metabolism', 'truly', 'dont', 'plan', 'anything', 'love', 'carnivore', 'lifestyle', 'thank', 'much', 'sharing', 'information', 'videos']",33
rmx6kXSkujo,Doctor Fact-Checks Grandma’s Medical Advice,Doctor Mike,9919018,222931,Coca-Cola originally had cocaine,@CringeSwedishBoi,,0,2026-04-15T17:41:49Z,cocacola originally had cocaine,doctor factchecks grandmas medical advice,doctor,"['cocacola', 'originally', 'cocaine']",3
JslBDMGC9Xw,Real Doctor Reacts to DOC MCSTUFFINS,Doctor Mike,12973459,389433,Probably,@TylorHanson,@Mr-murkey-man,0,2025-10-15T19:47:53Z,probably,real doctor reacts to doc mcstuffins,doctor,['probably'],1
DpFPqM-oRIM,Carnivore Diet - I AM STOPPING (202 Days In)- My Last Meal,HomeSteadHow,678698,16077,We just contact you via your website?,@asmradventureasmr,@Homesteadhow,2,2023-10-09T17:09:55Z,we just contact you via your website,carnivore diet i am stopping days in my last meal,influencer,"['contact', 'via', 'website']",3
VWKd8B98ia4,Doctor Mike Reacts To House MD | Compilation,Doctor Mike,15137517,205800,"Don't jump to blame the lab! I worked 40+ years in a clinical lab and saw way too much. The worst ever was a patient in ER that  the Doctor requested a repeat on a couple of tests. The repeat sample wasn't even close to the original results. Extremely angry Doctor noises and two more samples that still did not match. I collected all four samples and headed to blood bank. In less than fifteen minutes, I determined that there were three different blood types among the four samples. I went to the Lab director and we sent one of our own phlebotomists to draw samples. When they returned, we discovered that the original patient had never had blood drawn until our lab person arrived. FOUR times the wrong people had blood drawn. Big executive meeting the next day. I personally observed on multiple occasions, ER personnel draw blood samples from multiple patients, place tubes in different pockets, then walk back to the main station. Once there, pockets were emptied into piles and tunes were THEN labeled. Even after the administration implemented ""foolproof"" patient ID and labeling policies, we still had issues with mislabeled samples. Apathy and overwork can always find work arounds for any system. All hospital personnel are human and make mistakes. Always ask questions and demand answers. Patients can always ask for second opunions.",@michaelkeith8992,,0,2026-04-14T22:48:48Z,dont jump to blame the lab i worked years in a clinical lab and saw way too much the worst ever was a patient in er that the doctor requested a repeat on a couple of tests the repeat sample wasnt even close to the original results extremely angry doctor noises and two more samples that still did not match i collected all four samples and headed to blood bank in less than fifteen minutes i determined that there were three different blood types among the four samples i went to the lab director and we sent one of our own phlebotomists to draw samples when they returned we discovered that the original patient had never had blood drawn until our lab person arrived four times the wrong people had blood drawn big executive meeting the next day i personally observed on multiple occasions er personnel draw blood samples from multiple patients place tubes in different pockets then walk back to the main station once there pockets were emptied into piles and tunes were then labeled even after the administration implemented foolproof patient id and labeling policies we still had issues with mislabeled samples apathy and overwork can always find work arounds for any system all hospital personnel are human and make mistakes always ask questions and demand answers patients can always ask for second opunions,doctor mike reacts to house md compilation,doctor,"['dont', 'jump', 'blame', 'lab', 'worked', 'years', 'clinical', 'lab', 'saw', 'way', 'much', 'worst', 'ever', 'patient', 'er', 'requested', 'repeat', 'couple', 'tests', 'repeat', 'sample', 'wasnt', 'close', 'original', 'results', 'extremely', 'angry', 'noises', 'two', 'samples', 'match', 'collected', 'four', 'samples', 'headed', 'blood', 'bank', 'less', 'fifteen', 'minutes', 'determined', 'three', 'different', 'blood', 'types', 'among', 'four', 'samples', 'went', 'lab', 'director', 'sent', 'phlebotomists', 'draw', 'samples', 'returned', 'discovered', 'original', 'patient', 'never', 'blood', 'drawn', 'lab', 'person', 'arrived', 'four', 'times', 'wrong', 'blood', 'drawn', 'big', 'executive', 'meeting', 'next', 'day', 'personally', 'observed', 'multiple', 'occasions', 'er', 'personnel', 'draw', 'blood', 'samples', 'multiple', 'patients', 'place', 'tubes', 'different', 'pockets', 'walk', 'back', 'main', 'station', 'pockets', 'emptied', 'piles', 'tunes', 'labeled', 'administration', 'implemented', 'foolproof', 'patient', 'id', 'labeling', 'policies', 'issues', 'mislabeled', 'samples', 'apathy', 'overwork', 'always', 'find', 'work', 'arounds', 'system', 'hospital', 'personnel', 'human', 'make', 'mistakes', 'always', 'ask', 'questions', 'demand', 'answers', 'patients', 'always', 'ask', 'second', 'opunions']",131
